order_id,customer_id,order_date,order_year,order_month,week_of_year,order_channel,payment_method,gross_amount_jd,discount_jd,net_amount_jd,points_earned,points_redeemed,points_balance_after,season_event
O202601266,C0064,2026-04-30,2026,April,18,Pickup,Card,0.9,0,0.9,9,0,585,Normal
O202601267,C0049,2026-04-30,2026,April,18,In-store,Cash,4.9,0,4.9,49,0,828,Normal
O202601268,C0094,2026-04-30,2026,April,18,Delivery,Card,19.32,0,19.32,193,0,770,Normal
O202601269,C0041,2026-04-30,2026,April,18,Delivery,Card,1.2,0,1.2,12,0,487,Normal
O202601270,C0003,2026-04-30,2026,April,18,Delivery,Card,11.25,0,11.25,112,0,526,Normal
O202601271,C0013,2026-05-01,2026,May,18,Delivery,Wallet,2.1,0,2.1,21,0,372,Normal
O202601272,C0060,2026-05-01,2026,May,18,Pickup,Cash,3.35,0.1,3.25,32,0,686,Normal
O202601273,C0112,2026-05-01,2026,May,18,In-store,Cash,1,0,1,10,0,592,Normal
O202601274,C0023,2026-05-01,2026,May,18,Delivery,Cash,19.35,0,19.35,193,0,412,Normal
O202601275,C0135,2026-05-01,2026,May,18,Pickup,Cash,0.4,0,0.4,4,0,407,Normal
O202601276,C0041,2026-05-01,2026,May,18,In-store,Wallet,3.48,0,3.48,34,0,521,Normal
O202601277,C0076,2026-05-01,2026,May,18,Pickup,Card,12.38,0.37,12.01,120,0,551,Normal
O202601278,C0127,2026-05-01,2026,May,18,Pickup,Card,4.9,0,4.9,49,0,319,Normal
O202601279,C0123,2026-05-02,2026,May,18,Delivery,Cash,2,0,2,20,0,502,Normal
O202601280,C0073,2026-05-02,2026,May,18,Pickup,Cash,1.54,0,1.54,15,0,342,Normal
O202601281,C0092,2026-05-02,2026,May,18,Pickup,Card,0.9,0,0.9,9,0,322,Normal
O202601282,C0090,2026-05-02,2026,May,18,Delivery,Cash,6.35,0,6.35,63,0,165,Normal
O202601283,C0010,2026-05-02,2026,May,18,In-store,Cash,1.2,0,1.2,12,0,616,Normal
O202601284,C0119,2026-05-02,2026,May,18,Delivery,Card,2.28,0,2.28,22,0,928,Normal
O202601285,C0058,2026-05-02,2026,May,18,Pickup,Card,0.49,0,0.49,4,0,175,Normal
O202601286,C0050,2026-05-02,2026,May,18,In-store,Card,5.6,0.17,5.43,54,0,291,Normal
O202601287,C0120,2026-05-02,2026,May,18,Delivery,Card,5.7,0,5.7,57,0,225,Normal
O202601288,C0072,2026-05-02,2026,May,18,Pickup,Wallet,3.5,0,3.5,35,0,288,Normal
O202601289,C0073,2026-05-02,2026,May,18,In-store,Cash,10.97,0,10.97,109,0,451,Normal
O202601290,C0037,2026-05-02,2026,May,18,In-store,Cash,10.91,0,10.91,109,0,572,Normal
O202601291,C0025,2026-05-02,2026,May,18,Delivery,Card,15.17,0,15.17,151,0,516,Normal
O202601292,C0116,2026-05-03,2026,May,19,Pickup,Card,12.25,0,12.25,122,0,264,Normal
O202601293,C0051,2026-05-03,2026,May,19,Delivery,Cash,5.65,0,5.65,56,0,277,Normal
O202601294,C0136,2026-05-03,2026,May,19,Delivery,Cash,3.48,0,3.48,34,0,394,Normal
O202601295,C0037,2026-05-03,2026,May,19,Delivery,Card,4.64,0,4.64,46,0,618,Normal
O202601296,C0117,2026-05-03,2026,May,19,In-store,Cash,13.06,0,13.06,130,0,580,Normal
O202601297,C0020,2026-05-03,2026,May,19,In-store,Cash,1.85,0,1.85,18,0,275,Normal
O202601298,C0042,2026-05-03,2026,May,19,In-store,Cash,4.6,0,4.6,46,0,537,Normal
O202601299,C0057,2026-05-03,2026,May,19,Pickup,Cash,10.24,0,10.24,102,0,874,Normal
O202601300,C0131,2026-05-03,2026,May,19,In-store,Cash,11.63,0,11.63,116,0,548,Normal
O202601301,C0042,2026-05-03,2026,May,19,In-store,Card,4.89,0,4.89,48,0,585,Normal
O202601302,C0117,2026-05-03,2026,May,19,In-store,Card,2.69,0,2.69,26,0,606,Normal
O202601303,C0109,2026-05-03,2026,May,19,Delivery,Wallet,20.41,0,20.41,204,0,555,Normal
O202601304,C0043,2026-05-04,2026,May,19,Pickup,Cash,1.1,0,1.1,11,0,225,Normal
O202601305,C0107,2026-05-04,2026,May,19,Delivery,Wallet,5.85,0,5.85,58,0,253,Normal
O202601306,C0011,2026-05-04,2026,May,19,In-store,Cash,4.5,0,4.5,45,0,624,Normal
O202601307,C0146,2026-05-04,2026,May,19,Delivery,Cash,12.95,0,12.95,129,0,905,Normal
O202601308,C0001,2026-05-04,2026,May,19,Delivery,Card,2.15,0,2.15,21,0,581,Normal
O202601309,C0050,2026-05-04,2026,May,19,In-store,Card,11.24,0,11.24,112,0,403,Normal
O202601310,C0002,2026-05-04,2026,May,19,Delivery,Cash,4.78,0,4.78,47,0,565,Normal
O202601311,C0095,2026-05-04,2026,May,19,Delivery,Card,10.59,0,10.59,105,0,665,Normal
O202601312,C0124,2026-05-05,2026,May,19,Pickup,Cash,4.67,0,4.67,46,0,516,Normal
O202601313,C0131,2026-05-05,2026,May,19,Delivery,Card,4.8,0,4.8,48,0,596,Normal
O202601314,C0087,2026-05-05,2026,May,19,In-store,Cash,8.54,0,8.54,85,0,471,Normal
O202601315,C0046,2026-05-05,2026,May,19,Delivery,Card,7,0,7,70,200,401,Normal
O202601316,C0140,2026-05-05,2026,May,19,In-store,Card,4.11,0,4.11,41,0,573,Normal
O202601317,C0144,2026-05-05,2026,May,19,In-store,Cash,1.95,0,1.95,19,0,135,Normal
O202601318,C0061,2026-05-06,2026,May,19,In-store,Cash,1.75,0,1.75,17,0,370,Normal
O202601319,C0029,2026-05-06,2026,May,19,In-store,Cash,1.05,0,1.05,10,0,314,Normal
O202601320,C0083,2026-05-06,2026,May,19,In-store,Cash,3.9,0,3.9,39,0,854,Normal
O202601321,C0090,2026-05-06,2026,May,19,In-store,Wallet,2.9,0,2.9,29,0,194,Normal
O202601322,C0038,2026-05-06,2026,May,19,Pickup,Card,0.55,0,0.55,5,0,418,Normal
O202601323,C0117,2026-05-06,2026,May,19,In-store,Wallet,1.5,0,1.5,15,0,621,Normal
O202601324,C0011,2026-05-06,2026,May,19,Delivery,Cash,0.25,0,0.25,2,0,626,Normal
O202601325,C0005,2026-05-06,2026,May,19,Delivery,Card,16.9,0,16.9,169,200,864,Normal
O202601326,C0044,2026-05-06,2026,May,19,Delivery,Cash,3.8,0,3.8,38,0,330,Normal
O202601327,C0125,2026-05-06,2026,May,19,Pickup,Cash,4.05,0,4.05,40,0,530,Normal
O202601328,C0044,2026-05-06,2026,May,19,In-store,Card,16.26,0,16.26,162,0,492,Normal
O202601329,C0099,2026-05-06,2026,May,19,Delivery,Cash,3.7,0,3.7,37,0,355,Normal
O202601330,C0027,2026-05-07,2026,May,19,Delivery,Card,4.1,0.12,3.98,39,0,425,Normal
O202601331,C0124,2026-05-07,2026,May,19,Delivery,Wallet,13.25,0.4,12.85,128,0,644,Normal
O202601332,C0104,2026-05-07,2026,May,19,Delivery,Cash,2.31,0,2.31,23,0,383,Normal
O202601333,C0043,2026-05-07,2026,May,19,Delivery,Cash,0.85,0,0.85,8,0,233,Normal
O202601334,C0065,2026-05-07,2026,May,19,Pickup,Wallet,11.64,0,11.64,116,0,415,Normal
O202601335,C0060,2026-05-07,2026,May,19,Delivery,Card,4.1,0,4.1,41,0,727,Normal
O202601336,C0028,2026-05-07,2026,May,19,Pickup,Card,9.36,0,9.36,93,0,278,Normal
O202601337,C0071,2026-05-07,2026,May,19,In-store,Wallet,1.7,0,1.7,17,0,338,Normal
O202601338,C0060,2026-05-07,2026,May,19,Pickup,Cash,1,0,1,10,0,737,Normal
O202601339,C0132,2026-05-08,2026,May,19,In-store,Card,4.35,0,4.35,43,0,334,Normal
O202601340,C0061,2026-05-08,2026,May,19,Delivery,Card,21.45,0.64,20.81,208,0,578,Normal
O202601341,C0021,2026-05-08,2026,May,19,Delivery,Cash,6.6,0,6.6,66,0,334,Normal
O202601342,C0018,2026-05-08,2026,May,19,Delivery,Cash,10.76,0,10.76,107,0,376,Normal
O202601343,C0080,2026-05-08,2026,May,19,In-store,Card,2.05,0,2.05,20,0,239,Normal
O202601344,C0082,2026-05-08,2026,May,19,In-store,Card,8.08,0.24,7.84,78,0,399,Normal
O202601345,C0141,2026-05-08,2026,May,19,Delivery,Cash,2.4,0,2.4,24,0,327,Normal
O202601346,C0083,2026-05-08,2026,May,19,Delivery,Wallet,36.22,0,36.22,362,0,1216,Normal
O202601347,C0087,2026-05-08,2026,May,19,In-store,Card,2.4,0,2.4,24,0,495,Normal
O202601348,C0014,2026-05-08,2026,May,19,Delivery,Cash,0.7,0,0.7,7,0,327,Normal
O202601349,C0137,2026-05-09,2026,May,19,In-store,Card,3.95,0,3.95,39,0,404,Normal
O202601350,C0083,2026-05-09,2026,May,19,Delivery,Card,2.95,0,2.95,29,100,1145,Normal
O202601351,C0041,2026-05-09,2026,May,19,Delivery,Cash,3.08,0,3.08,30,0,551,Normal
O202601352,C0106,2026-05-09,2026,May,19,Pickup,Card,14.73,0.44,14.29,142,0,349,Normal
O202601353,C0054,2026-05-09,2026,May,19,Delivery,Wallet,19.42,0,19.42,194,0,481,Normal
O202601354,C0085,2026-05-09,2026,May,19,Delivery,Cash,3.65,0,3.65,36,0,485,Normal
O202601355,C0135,2026-05-09,2026,May,19,In-store,Card,8.69,0.26,8.43,84,0,491,Normal
O202601356,C0006,2026-05-10,2026,May,20,In-store,Cash,2.8,0.08,2.72,27,0,137,Normal
O202601357,C0127,2026-05-10,2026,May,20,In-store,Card,0.75,0,0.75,7,0,326,Normal
O202601358,C0124,2026-05-10,2026,May,20,Pickup,Cash,4.59,0,4.59,45,0,689,Normal
O202601359,C0140,2026-05-10,2026,May,20,Delivery,Wallet,6.78,0,6.78,67,0,640,Normal
O202601360,C0022,2026-05-10,2026,May,20,Pickup,Card,2.23,0.07,2.16,21,0,144,Normal
O202601361,C0073,2026-05-10,2026,May,20,Delivery,Cash,4.03,0,4.03,40,0,491,Normal
O202601362,C0067,2026-05-10,2026,May,20,Delivery,Card,0.25,0.01,0.24,2,0,340,Normal
O202601363,C0110,2026-05-10,2026,May,20,Delivery,Card,0.5,0,0.5,5,0,444,Normal
O202601364,C0123,2026-05-10,2026,May,20,Pickup,Card,5.29,0,5.29,52,0,554,Normal
O202601365,C0006,2026-05-10,2026,May,20,Delivery,Wallet,1.5,0,1.5,15,0,152,Normal
O202601366,C0101,2026-05-10,2026,May,20,Delivery,Cash,9.34,0,9.34,93,0,441,Normal
O202601367,C0053,2026-05-10,2026,May,20,In-store,Cash,11.84,0.36,11.48,114,0,561,Normal
O202601368,C0016,2026-05-11,2026,May,20,In-store,Card,1.9,0,1.9,19,0,492,Normal
O202601369,C0145,2026-05-11,2026,May,20,In-store,Wallet,4.75,0,4.75,47,0,474,Normal
O202601370,C0058,2026-05-11,2026,May,20,Pickup,Card,0.65,0,0.65,6,0,181,Normal
O202601371,C0031,2026-05-11,2026,May,20,Delivery,Card,11.6,0,11.6,116,0,367,Normal
O202601372,C0097,2026-05-11,2026,May,20,Pickup,Card,1.6,0,1.6,16,0,488,Normal
O202601373,C0014,2026-05-12,2026,May,20,Pickup,Cash,4.99,0,4.99,49,0,376,Normal
O202601374,C0069,2026-05-12,2026,May,20,Pickup,Cash,5.25,0,5.25,52,0,581,Normal
O202601375,C0060,2026-05-12,2026,May,20,Delivery,Card,0.5,0.01,0.49,4,200,541,Normal
O202601376,C0063,2026-05-12,2026,May,20,Delivery,Card,6.9,0,6.9,69,0,381,Normal
O202601377,C0091,2026-05-12,2026,May,20,In-store,Wallet,3.4,0,3.4,34,0,505,Normal
O202601378,C0096,2026-05-12,2026,May,20,Delivery,Card,1.84,0,1.84,18,0,452,Normal
O202601379,C0017,2026-05-12,2026,May,20,Delivery,Cash,5.58,0,5.58,55,0,460,Normal
O202601380,C0082,2026-05-12,2026,May,20,In-store,Card,4.71,0,4.71,47,0,446,Normal
O202601381,C0121,2026-05-12,2026,May,20,In-store,Cash,2.5,0,2.5,25,0,481,Normal
O202601382,C0118,2026-05-12,2026,May,20,Delivery,Cash,7.38,0,7.38,73,0,647,Normal
O202601383,C0147,2026-05-13,2026,May,20,Pickup,Cash,12.01,0,12.01,120,0,480,Normal
O202601384,C0004,2026-05-13,2026,May,20,Pickup,Card,5.33,0,5.33,53,0,355,Normal
O202601385,C0085,2026-05-13,2026,May,20,In-store,Card,3.6,0,3.6,36,0,521,Normal
O202601386,C0132,2026-05-13,2026,May,20,Delivery,Card,1.6,0,1.6,16,0,350,Normal
O202601387,C0077,2026-05-13,2026,May,20,Pickup,Card,5.8,0,5.8,58,0,756,Normal
O202601388,C0056,2026-05-13,2026,May,20,In-store,Cash,13.05,0,13.05,130,0,757,Normal
O202601389,C0093,2026-05-13,2026,May,20,Delivery,Cash,16.62,0,16.62,166,0,758,Normal
O202601390,C0050,2026-05-13,2026,May,20,Pickup,Card,2.5,0,2.5,25,0,428,Normal
O202601391,C0096,2026-05-13,2026,May,20,In-store,Cash,0.6,0,0.6,6,0,458,Normal
O202601392,C0021,2026-05-13,2026,May,20,In-store,Card,3.04,0,3.04,30,0,364,Normal
O202601393,C0067,2026-05-13,2026,May,20,Pickup,Wallet,3.08,0,3.08,30,0,370,Normal
O202601394,C0098,2026-05-14,2026,May,20,Delivery,Wallet,1.9,0.06,1.84,18,0,566,Normal
O202601395,C0004,2026-05-14,2026,May,20,Pickup,Cash,10.96,0,10.96,109,0,464,Normal
O202601396,C0110,2026-05-14,2026,May,20,Delivery,Cash,1,0,1,10,0,454,Normal
O202601397,C0142,2026-05-14,2026,May,20,In-store,Wallet,0.55,0,0.55,5,0,409,Normal
O202601398,C0141,2026-05-14,2026,May,20,Delivery,Wallet,0.75,0,0.75,7,0,334,Normal
O202601399,C0034,2026-05-14,2026,May,20,Pickup,Wallet,5.4,0,5.4,54,0,375,Normal
O202601400,C0083,2026-05-14,2026,May,20,Pickup,Cash,0.9,0,0.9,9,0,1154,Normal
O202601401,C0128,2026-05-14,2026,May,20,Delivery,Cash,5.8,0,5.8,58,0,509,Normal
O202601402,C0117,2026-05-14,2026,May,20,In-store,Card,0.25,0.01,0.24,2,0,623,Normal
O202601403,C0075,2026-05-14,2026,May,20,Delivery,Cash,9.65,0,9.65,96,0,532,Normal
O202601404,C0138,2026-05-14,2026,May,20,In-store,Cash,6.93,0,6.93,69,0,562,Normal
O202601405,C0099,2026-05-14,2026,May,20,In-store,Cash,2.25,0,2.25,22,0,377,Normal
O202601406,C0048,2026-05-15,2026,May,20,Pickup,Cash,2.31,0,2.31,23,0,738,Normal
O202601407,C0082,2026-05-15,2026,May,20,In-store,Wallet,2.7,0,2.7,27,0,473,Normal
O202601408,C0100,2026-05-15,2026,May,20,In-store,Cash,3,0,3,30,0,236,Normal
O202601409,C0090,2026-05-15,2026,May,20,Delivery,Wallet,1.3,0,1.3,13,0,207,Normal
O202601410,C0017,2026-05-15,2026,May,20,In-store,Card,2.1,0,2.1,21,0,481,Normal
O202601411,C0100,2026-05-16,2026,May,20,Delivery,Cash,2.31,0,2.31,23,0,259,Normal
O202601412,C0118,2026-05-16,2026,May,20,In-store,Cash,1.32,0,1.32,13,0,660,Normal
O202601413,C0120,2026-05-16,2026,May,20,Pickup,Card,0.5,0.01,0.49,4,0,229,Normal
O202601414,C0041,2026-05-16,2026,May,20,In-store,Card,0.55,0,0.55,5,0,556,Normal
O202601415,C0012,2026-05-16,2026,May,20,Pickup,Card,1.1,0,1.1,11,0,393,Normal
O202601416,C0020,2026-05-16,2026,May,20,In-store,Card,2.3,0,2.3,23,0,298,Normal
O202601417,C0049,2026-05-16,2026,May,20,In-store,Card,2.39,0,2.39,23,0,851,Normal
O202601418,C0040,2026-05-16,2026,May,20,Pickup,Cash,4.7,0.14,4.56,45,0,404,Normal
O202601419,C0014,2026-05-16,2026,May,20,Delivery,Cash,3.6,0,3.6,36,0,412,Normal
O202601420,C0007,2026-05-16,2026,May,20,In-store,Card,6.73,0.2,6.53,65,0,440,Normal
O202601421,C0145,2026-05-16,2026,May,20,In-store,Cash,5.38,0.16,5.22,52,0,526,Normal
O202601422,C0057,2026-05-17,2026,May,21,In-store,Cash,3.36,0,3.36,33,0,907,Normal
O202601423,C0131,2026-05-17,2026,May,21,Delivery,Cash,6.32,0,6.32,63,0,659,Normal
O202601424,C0080,2026-05-17,2026,May,21,In-store,Wallet,4.24,0,4.24,42,0,281,Normal
O202601425,C0085,2026-05-17,2026,May,21,Pickup,Card,12.37,0,12.37,123,0,644,Normal
O202601426,C0023,2026-05-17,2026,May,21,Pickup,Wallet,3.59,0,3.59,35,0,447,Normal
O202601427,C0062,2026-05-17,2026,May,21,Pickup,Cash,0.9,0,0.9,9,0,251,Normal
O202601428,C0107,2026-05-17,2026,May,21,Delivery,Cash,7.85,0,7.85,78,0,331,Normal
O202601429,C0035,2026-05-17,2026,May,21,In-store,Cash,3.19,0,3.19,31,0,719,Normal
O202601430,C0036,2026-05-17,2026,May,21,In-store,Cash,9.21,0,9.21,92,0,414,Normal
O202601431,C0133,2026-05-17,2026,May,21,Delivery,Cash,0.25,0,0.25,2,0,458,Normal
O202601432,C0011,2026-05-17,2026,May,21,In-store,Card,3,0,3,30,0,656,Normal
O202601433,C0081,2026-05-17,2026,May,21,In-store,Cash,11.75,0,11.75,117,0,275,Normal
O202601434,C0136,2026-05-17,2026,May,21,Delivery,Cash,2.75,0,2.75,27,0,421,Normal
O202601435,C0053,2026-05-17,2026,May,21,In-store,Cash,4.89,0,4.89,48,0,609,Normal
O202601436,C0108,2026-05-17,2026,May,21,Pickup,Cash,10.99,0,10.99,109,100,900,Normal
O202601437,C0095,2026-05-18,2026,May,21,Pickup,Card,4.65,0,4.65,46,0,711,Normal
O202601438,C0068,2026-05-18,2026,May,21,Delivery,Cash,6.64,0,6.64,66,0,295,Normal
O202601439,C0057,2026-05-18,2026,May,21,In-store,Cash,6.4,0.19,6.21,62,0,969,Normal
O202601440,C0015,2026-05-18,2026,May,21,Pickup,Cash,8,0,8,80,0,767,Normal
O202601441,C0057,2026-05-18,2026,May,21,Delivery,Card,2.2,0,2.2,22,0,991,Normal
O202601442,C0039,2026-05-19,2026,May,21,Pickup,Card,8.91,0,8.91,89,0,324,Normal
O202601443,C0145,2026-05-19,2026,May,21,Delivery,Wallet,3.88,0,3.88,38,0,564,Normal
O202601444,C0114,2026-05-19,2026,May,21,In-store,Card,9.8,0,9.8,98,0,383,Normal
O202601445,C0099,2026-05-19,2026,May,21,Pickup,Cash,2.25,0.07,2.18,21,0,398,Normal
O202601446,C0029,2026-05-19,2026,May,21,Delivery,Cash,3.54,0,3.54,35,0,349,Normal
O202601447,C0145,2026-05-19,2026,May,21,In-store,Cash,10.48,0,10.48,104,0,668,Normal
O202601448,C0133,2026-05-19,2026,May,21,Pickup,Card,4.71,0,4.71,47,0,505,Normal
O202601449,C0068,2026-05-19,2026,May,21,In-store,Cash,0.35,0,0.35,3,0,298,Normal
O202601450,C0099,2026-05-20,2026,May,21,Delivery,Cash,1.5,0,1.5,15,0,413,Normal
O202601451,C0051,2026-05-20,2026,May,21,Pickup,Card,6.25,0,6.25,62,0,339,Normal
O202601452,C0139,2026-05-20,2026,May,21,Pickup,Cash,3.2,0,3.2,32,0,736,Normal
O202601453,C0107,2026-05-20,2026,May,21,Pickup,Wallet,10.76,0,10.76,107,0,438,Normal
O202601454,C0110,2026-05-20,2026,May,21,In-store,Cash,1.25,0,1.25,12,0,466,Normal
O202601455,C0108,2026-05-20,2026,May,21,In-store,Wallet,9.43,0,9.43,94,0,994,Normal
O202601456,C0076,2026-05-20,2026,May,21,Delivery,Cash,4.89,0,4.89,48,0,599,Normal
O202601457,C0111,2026-05-20,2026,May,21,Pickup,Cash,5,0,5,50,0,186,Normal
O202601458,C0123,2026-05-20,2026,May,21,In-store,Cash,0.97,0,0.97,9,0,563,Normal
O202601459,C0088,2026-05-21,2026,May,21,Pickup,Cash,6.61,0,6.61,66,0,252,Normal
O202601460,C0121,2026-05-21,2026,May,21,Pickup,Wallet,57.14,0,57.14,571,0,1052,Normal
O202601461,C0016,2026-05-21,2026,May,21,Pickup,Cash,13.1,0,13.1,131,0,623,Normal
O202601462,C0148,2026-05-21,2026,May,21,Pickup,Card,3.05,0,3.05,30,0,532,Normal
O202601463,C0122,2026-05-21,2026,May,21,In-store,Card,1.8,0,1.8,18,0,545,Normal
O202601464,C0134,2026-05-21,2026,May,21,Pickup,Wallet,3.09,0,3.09,30,0,325,Normal
O202601465,C0033,2026-05-21,2026,May,21,Delivery,Cash,7.45,0,7.45,74,0,848,Normal
O202601466,C0138,2026-05-21,2026,May,21,In-store,Card,5.44,0,5.44,54,100,516,Normal
O202601467,C0121,2026-05-22,2026,May,21,In-store,Card,4.99,0.15,4.84,48,0,1100,Normal
O202601468,C0142,2026-05-22,2026,May,21,Delivery,Wallet,6.51,0,6.51,65,0,474,Normal
O202601469,C0148,2026-05-22,2026,May,21,Delivery,Card,0.25,0,0.25,2,0,534,Normal
O202601470,C0039,2026-05-22,2026,May,21,Delivery,Card,2.25,0,2.25,22,0,346,Normal
O202601471,C0130,2026-05-22,2026,May,21,Delivery,Wallet,0.55,0.02,0.53,5,0,523,Normal
O202601472,C0107,2026-05-22,2026,May,21,In-store,Card,6.96,0,6.96,69,0,507,Normal
O202601473,C0130,2026-05-22,2026,May,21,Delivery,Card,1.8,0,1.8,18,0,541,Normal
O202601474,C0105,2026-05-22,2026,May,21,Delivery,Wallet,0.66,0,0.66,6,0,420,Normal
O202601475,C0075,2026-05-23,2026,May,21,Pickup,Card,2.17,0,2.17,21,0,553,Normal
O202601476,C0007,2026-05-23,2026,May,21,In-store,Card,3.3,0,3.3,33,0,473,Normal
O202601477,C0054,2026-05-23,2026,May,21,Delivery,Card,7.89,0,7.89,78,0,559,Normal
O202601478,C0002,2026-05-23,2026,May,21,Delivery,Wallet,1.8,0,1.8,18,0,583,Normal
O202601479,C0082,2026-05-23,2026,May,21,In-store,Card,5,0,5,50,0,523,Normal
O202601480,C0075,2026-05-23,2026,May,21,Pickup,Card,3.53,0,3.53,35,200,388,Normal
O202601481,C0087,2026-05-23,2026,May,21,Delivery,Cash,10.89,0.33,10.56,105,0,600,Normal
O202601482,C0118,2026-05-23,2026,May,21,Delivery,Card,7.04,0,7.04,70,0,730,Normal
O202601483,C0089,2026-05-23,2026,May,21,Delivery,Card,6.8,0,6.8,68,0,403,Normal
O202601484,C0012,2026-05-23,2026,May,21,Delivery,Card,3.55,0,3.55,35,0,428,Normal
O202601485,C0064,2026-05-23,2026,May,21,In-store,Card,18.3,0,18.3,183,0,768,Normal
O202601486,C0081,2026-05-24,2026,May,22,In-store,Card,10.7,0,10.7,107,0,382,Normal
O202601487,C0146,2026-05-24,2026,May,22,In-store,Wallet,10.7,0,10.7,107,0,1012,Normal
O202601488,C0032,2026-05-24,2026,May,22,Delivery,Cash,5.5,0,5.5,55,0,760,Normal
O202601489,C0086,2026-05-24,2026,May,22,Delivery,Cash,9.21,0,9.21,92,0,944,Normal
O202601490,C0108,2026-05-24,2026,May,22,Delivery,Card,2.29,0.07,2.22,22,0,1016,Normal
O202601491,C0027,2026-05-24,2026,May,22,Pickup,Cash,3.3,0,3.3,33,0,458,Normal
O202601492,C0077,2026-05-24,2026,May,22,Pickup,Card,2.4,0,2.4,24,0,780,Normal
O202601493,C0120,2026-05-24,2026,May,22,Delivery,Card,16.03,0,16.03,160,0,389,Normal
O202601494,C0112,2026-05-24,2026,May,22,Pickup,Wallet,0.25,0.01,0.24,2,0,594,Normal
O202601495,C0041,2026-05-25,2026,May,22,In-store,Card,3.93,0.31,3.62,36,0,592,Jordan Independence Day 2026
O202601496,C0050,2026-05-25,2026,May,22,In-store,Card,9.67,0.77,8.9,89,0,517,Jordan Independence Day 2026
O202601497,C0042,2026-05-25,2026,May,22,In-store,Card,9.01,0.45,8.56,85,0,670,Jordan Independence Day 2026
O202601498,C0036,2026-05-25,2026,May,22,Delivery,Card,2.2,0.11,2.09,20,0,434,Jordan Independence Day 2026
O202601499,C0133,2026-05-25,2026,May,22,Pickup,Card,3.15,0.16,2.99,29,0,534,Jordan Independence Day 2026
O202601500,C0112,2026-05-25,2026,May,22,Delivery,Card,2.5,0.25,2.25,22,0,616,Jordan Independence Day 2026
O202601501,C0021,2026-05-25,2026,May,22,Delivery,Card,6.3,0.32,5.98,59,0,423,Jordan Independence Day 2026
O202601502,C0135,2026-05-25,2026,May,22,In-store,Cash,2.37,0.24,2.13,21,0,512,Jordan Independence Day 2026
O202601503,C0052,2026-05-25,2026,May,22,Pickup,Card,8.59,0.86,7.73,77,0,962,Jordan Independence Day 2026
O202601504,C0097,2026-05-25,2026,May,22,Delivery,Cash,1.9,0.1,1.8,18,0,506,Jordan Independence Day 2026
O202601505,C0104,2026-05-25,2026,May,22,Delivery,Cash,1.3,0.13,1.17,11,0,394,Jordan Independence Day 2026
O202601506,C0043,2026-05-25,2026,May,22,In-store,Wallet,1.83,0.18,1.65,16,0,249,Jordan Independence Day 2026
O202601507,C0017,2026-05-25,2026,May,22,Pickup,Cash,2.2,0.18,2.02,20,0,501,Jordan Independence Day 2026
O202601508,C0101,2026-05-26,2026,May,22,Pickup,Cash,0.75,0.02,0.73,7,0,448,Normal
O202601509,C0046,2026-05-26,2026,May,22,In-store,Cash,9.75,0.29,9.46,94,0,495,Normal
O202601510,C0098,2026-05-26,2026,May,22,Pickup,Card,3.9,0,3.9,39,0,605,Normal
O202601511,C0115,2026-05-26,2026,May,22,In-store,Card,14.16,0,14.16,141,0,817,Normal
O202601512,C0028,2026-05-26,2026,May,22,Delivery,Card,9.98,0.3,9.68,96,0,374,Normal
O202601513,C0005,2026-05-26,2026,May,22,In-store,Cash,1.25,0,1.25,12,0,876,Normal
O202601514,C0097,2026-05-26,2026,May,22,In-store,Card,14.3,0,14.3,143,0,649,Normal
O202601515,C0142,2026-05-26,2026,May,22,In-store,Card,0.85,0.03,0.82,8,0,482,Normal
O202601516,C0052,2026-05-27,2026,May,22,Pickup,Cash,22.26,1.11,21.15,211,0,1173,Eid al-Adha 2026
O202601517,C0022,2026-05-27,2026,May,22,Delivery,Cash,11.33,0.91,10.42,104,0,248,Eid al-Adha 2026
O202601518,C0140,2026-05-27,2026,May,22,Pickup,Cash,1.28,0.1,1.18,11,0,651,Eid al-Adha 2026
O202601519,C0131,2026-05-27,2026,May,22,Pickup,Card,2.86,0.23,2.63,26,0,685,Eid al-Adha 2026
O202601520,C0094,2026-05-27,2026,May,22,Delivery,Card,1.1,0.09,1.01,10,200,580,Eid al-Adha 2026
O202601521,C0015,2026-05-27,2026,May,22,In-store,Wallet,2.2,0.11,2.09,20,0,787,Eid al-Adha 2026
O202601522,C0042,2026-05-27,2026,May,22,Pickup,Cash,6,0.3,5.7,57,0,727,Eid al-Adha 2026
O202601523,C0134,2026-05-27,2026,May,22,Delivery,Card,13.28,0.66,12.62,126,0,451,Eid al-Adha 2026
O202601524,C0002,2026-05-27,2026,May,22,Pickup,Cash,1.05,0.11,0.94,9,0,592,Eid al-Adha 2026
O202601525,C0087,2026-05-27,2026,May,22,Pickup,Wallet,2.89,0.29,2.6,26,0,626,Eid al-Adha 2026
O202601526,C0132,2026-05-27,2026,May,22,Delivery,Card,1.28,0.1,1.18,11,0,361,Eid al-Adha 2026
O202601527,C0147,2026-05-28,2026,May,22,Delivery,Cash,11.25,1.12,10.13,101,0,581,Eid al-Adha 2026
O202601528,C0102,2026-05-28,2026,May,22,Delivery,Card,4.05,0.32,3.73,37,0,236,Eid al-Adha 2026
O202601529,C0141,2026-05-28,2026,May,22,In-store,Wallet,10.45,0.84,9.61,96,0,430,Eid al-Adha 2026
