order_item_id,order_id,order_date,customer_id,product_id,product_name,category,association_group,quantity,unit_price_jd,line_total_jd,season_event
I2026000819,O202600473,2026-02-20,C0119,103,"Abu Kass Basmati Rice, 4kg",rice,Rice,1,5.49,5.49,Ramadan 2026
I2026000820,O202600474,2026-02-20,C0062,340,"Cool Gear Cactus Water Bottle with Freeze Stick, 650ml",back to school,Water,1,3.75,3.75,Ramadan 2026
I2026000821,O202600475,2026-02-20,C0099,297,"Mr.Chips Paprika Potato Chips, 68g",Chips,Spices & Seasonings,1,0.6,0.6,Ramadan 2026
I2026000822,O202600476,2026-02-20,C0085,187,NewLand Chicken Hot Dog 400 g,Canned Meat,Canned Food,2,1.6,3.2,Ramadan 2026
I2026000823,O202600477,2026-02-20,C0122,190,Siniora Beef Hot Dog 415 g,Canned Meat,Canned Food,3,1.09,3.27,Ramadan 2026
I2026000824,O202600477,2026-02-20,C0122,72,"Koita UHT Lactose Free Whole Fat Milk, 1L",Long Life Milk,Dairy,1,3.09,3.09,Ramadan 2026
I2026000825,O202600477,2026-02-20,C0122,201,"Kinza Soda Water Can, 250ml",water,Water,2,0.36,0.72,Ramadan 2026
I2026000826,O202600478,2026-02-20,C0142,349,Black Mini Decorative Lantern,ramadan,Dates/Ramadan,1,2,2,Ramadan 2026
I2026000827,O202600479,2026-02-21,C0068,257,"Almarai Mixed Fruit Juice, 1.4L",Juices,Juices,3,2,6,Ramadan 2026
I2026000828,O202600480,2026-02-21,C0108,188,Unium Chicken Luncheon Meat 800 g,Canned Meat,Canned Food,1,3.15,3.15,Ramadan 2026
I2026000829,O202600481,2026-02-21,C0119,357,Set of 5 Ramadan Sofa Cushion Covers,ramadan,Dates/Ramadan,1,1,1,Ramadan 2026
I2026000830,O202600481,2026-02-21,C0119,79,"The Bridge Bio Organic Pure Coconut Drink, 1L",Milk Alternatives,Dairy,1,4.2,4.2,Ramadan 2026
I2026000831,O202600481,2026-02-21,C0119,340,"Cool Gear Cactus Water Bottle with Freeze Stick, 650ml",back to school,Water,2,3.75,7.5,Ramadan 2026
I2026000832,O202600482,2026-02-21,C0125,109,"Mazola Sunflower Oil, 1.5L",oil,Oil,1,3.39,3.39,Ramadan 2026
I2026000833,O202600483,2026-02-21,C0012,144,"Aroma Garden Magloubeh Spices, 100g",Cooking & Baking,Spices & Seasonings,1,2.09,2.09,Ramadan 2026
I2026000834,O202600483,2026-02-21,C0012,174,"Maxims Sweet Corn, 340g",Canned Vegetables,Canned Food,1,1.5,1.5,Ramadan 2026
I2026000835,O202600483,2026-02-21,C0012,312,"Pringles Sour Cream & Onion Chips Can, 165g",Chips,Dairy,1,1.7,1.7,Ramadan 2026
I2026000836,O202600484,2026-02-21,C0144,266,"Bounty Coconut Milk Chocolate Bar, 50g",Chocolate,Dairy,1,0.65,0.65,Ramadan 2026
I2026000837,O202600485,2026-02-21,C0077,110,"Golden Corn Oil, 2.9L",oil,Oil,1,5.69,5.69,Ramadan 2026
I2026000838,O202600485,2026-02-21,C0077,103,"Abu Kass Basmati Rice, 4kg",rice,Rice,1,5.49,5.49,Ramadan 2026
I2026000839,O202600486,2026-02-21,C0110,188,Unium Chicken Luncheon Meat 800 g,Canned Meat,Canned Food,1,3.15,3.15,Ramadan 2026
I2026000840,O202600487,2026-02-21,C0047,85,"Alpro Plant-Based Barista Soya Drink, 1L",Milk Alternatives,Dairy,2,2.8,5.6,Ramadan 2026
I2026000841,O202600488,2026-02-21,C0066,178,"Luna Red Kidney Beans, 380g",Canned Vegetables,Canned Food,1,0.76,0.76,Ramadan 2026
I2026000842,O202600489,2026-02-21,C0071,74,Koita Organic Chocolate Milk Uht 200 ml,Long Life Milk,Dairy,1,1.65,1.65,Ramadan 2026
I2026000843,O202600490,2026-02-21,C0110,200,"Sama Mineral Water, 12x600ml",water,Water,4,1.43,5.72,Ramadan 2026
I2026000844,O202600491,2026-02-21,C0070,353,"Ramadan Decorative Metal Crescent â€“ 80 cm, Black, with LED Lights and Hanging Stars",ramadan,Dates/Ramadan,2,5.5,11,Ramadan 2026
I2026000845,O202600491,2026-02-21,C0070,46,"Teeba 9% Fat Labneh, 500g",labneh,Dairy,1,2.25,2.25,Ramadan 2026
I2026000846,O202600491,2026-02-21,C0070,202,Crystal Ice Cubes 2 kg,water,Water,1,0.99,0.99,Ramadan 2026
I2026000847,O202600492,2026-02-21,C0074,167,Maxim's Smoked Tuna Oil 185 g,Canned Seafood,Oil,1,3,3,Ramadan 2026
I2026000848,O202600492,2026-02-21,C0074,65,"KDD Thick Cream, 4x125ml",cream,Dairy,1,1.72,1.72,Ramadan 2026
I2026000849,O202600492,2026-02-21,C0074,260,"Almarai Mixed Fruit Juice, 200ml",Juices,Juices,1,0.3,0.3,Ramadan 2026
I2026000850,O202600493,2026-02-22,C0011,370,Soccer 50 FT Smart Outdoor String Lights Waterproof,World Cup,Water,3,1.9,5.7,Ramadan 2026
I2026000851,O202600494,2026-02-22,C0056,131,Blue Mill Garlic Powder 200 g,Cooking & Baking,Spices & Seasonings,1,2.89,2.89,Ramadan 2026
I2026000852,O202600495,2026-02-22,C0068,193,"Unium Chicken Hot Dog, 415g",Canned Meat,Canned Food,1,1.45,1.45,Ramadan 2026
I2026000853,O202600495,2026-02-22,C0068,370,Soccer 50 FT Smart Outdoor String Lights Waterproof,World Cup,Water,3,1.9,5.7,Ramadan 2026
I2026000854,O202600496,2026-02-22,C0077,103,"Abu Kass Basmati Rice, 4kg",rice,Rice,1,5.49,5.49,Ramadan 2026
I2026000855,O202600497,2026-02-22,C0024,167,Maxim's Smoked Tuna Oil 185 g,Canned Seafood,Oil,1,3,3,Ramadan 2026
I2026000856,O202600497,2026-02-22,C0024,267,"Kinder Bueno Milk Chocolate Bar in Wafer with Hazelnut Cream, 43g",Chocolate,Dairy,1,0.75,0.75,Ramadan 2026
I2026000857,O202600498,2026-02-22,C0072,152,"Benina Garlic Chili Sauce, 280g",Cooking & Baking,Spices & Seasonings,1,1.49,1.49,Ramadan 2026
I2026000858,O202600499,2026-02-22,C0011,188,Unium Chicken Luncheon Meat 800 g,Canned Meat,Canned Food,1,3.15,3.15,Ramadan 2026
I2026000859,O202600499,2026-02-22,C0011,98,"Nadec Burger Cheese (10 Slices), 200g",Cheese,Eggs,4,1.57,6.28,Ramadan 2026
I2026000860,O202600500,2026-02-22,C0128,341,"Cool Gear Water Bottle - Pink, 650ml",back to school,Water,2,3.75,7.5,Ramadan 2026
I2026000861,O202600501,2026-02-22,C0077,168,"Al Sayad Tuna In Vegetable Oil, 160g",Canned Seafood,Oil,1,0.79,0.79,Ramadan 2026
I2026000862,O202600502,2026-02-22,C0059,100,Tiger Rice 3.5 kg,rice,Rice,1,3.65,3.65,Ramadan 2026
I2026000863,O202600503,2026-02-22,C0001,186,"Morrisons Apricot Halves in Juice, 410g",Canned Fruit,Juices,2,4.39,8.78,Ramadan 2026
I2026000864,O202600504,2026-02-22,C0108,143,"Aroma Garden Seven Spices, 100g",Cooking & Baking,Spices & Seasonings,1,2.09,2.09,Ramadan 2026
I2026000865,O202600505,2026-02-22,C0039,168,"Al Sayad Tuna In Vegetable Oil, 160g",Canned Seafood,Oil,1,0.79,0.79,Ramadan 2026
I2026000866,O202600505,2026-02-22,C0039,310,"Pringles BBQ Chips Can, 165g",Chips,Chips,1,1.7,1.7,Ramadan 2026
I2026000867,O202600506,2026-02-22,C0059,349,Black Mini Decorative Lantern,ramadan,Dates/Ramadan,1,2,2,Ramadan 2026
I2026000868,O202600506,2026-02-22,C0059,65,"KDD Thick Cream, 4x125ml",cream,Dairy,3,1.72,5.16,Ramadan 2026
I2026000869,O202600507,2026-02-22,C0052,260,"Almarai Mixed Fruit Juice, 200ml",Juices,Juices,1,0.3,0.3,Ramadan 2026
I2026000870,O202600508,2026-02-22,C0014,109,"Mazola Sunflower Oil, 1.5L",oil,Oil,2,3.39,6.78,Ramadan 2026
I2026000871,O202600509,2026-02-22,C0113,172,"Rio Mare Light Tuna in Olive Oil, 160g",Canned Seafood,Oil,2,3.45,6.9,Ramadan 2026
I2026000872,O202600509,2026-02-22,C0113,307,"Lay's French Cheese Potato Chips, 110g",Chips,Chips,1,1,1,Ramadan 2026
I2026000873,O202600509,2026-02-22,C0113,102,"Sunwhite Calrose Rice, 4kg",rice,Rice,1,4.99,4.99,Ramadan 2026
I2026000874,O202600509,2026-02-22,C0113,143,"Aroma Garden Seven Spices, 100g",Cooking & Baking,Spices & Seasonings,1,2.09,2.09,Ramadan 2026
I2026000875,O202600510,2026-02-22,C0145,370,Soccer 50 FT Smart Outdoor String Lights Waterproof,World Cup,Water,2,1.9,3.8,Ramadan 2026
I2026000876,O202600511,2026-02-23,C0127,79,"The Bridge Bio Organic Pure Coconut Drink, 1L",Milk Alternatives,Dairy,1,4.2,4.2,Ramadan 2026
I2026000877,O202600511,2026-02-23,C0127,199,"Nestle Mineral Water, 6x1.5L",water,Water,3,2.2,6.6,Ramadan 2026
I2026000878,O202600512,2026-02-23,C0081,148,"Durra Lemon Seasoning, 1000ml",Cooking & Baking,Spices & Seasonings,1,1.85,1.85,Ramadan 2026
I2026000879,O202600512,2026-02-23,C0081,100,Tiger Rice 3.5 kg,rice,Rice,1,3.65,3.65,Ramadan 2026
I2026000880,O202600512,2026-02-23,C0081,213,"Crush Orange Soft Drink Pet Bottle, 1L",Soft Drinks,Juices,2,0.33,0.66,Ramadan 2026
I2026000881,O202600513,2026-02-23,C0086,83,"Alinor Organic Plant Based Almond Barista Drink, 1L",Milk Alternatives,Dairy,2,3.5,7,Ramadan 2026
I2026000882,O202600514,2026-02-23,C0071,266,"Bounty Coconut Milk Chocolate Bar, 50g",Chocolate,Dairy,2,0.65,1.3,Ramadan 2026
I2026000883,O202600515,2026-02-23,C0053,112,"Kasih Vegetable Oil Cooking Spray, 141g",oil,Oil,1,2.25,2.25,Ramadan 2026
I2026000884,O202600516,2026-02-23,C0117,178,"Luna Red Kidney Beans, 380g",Canned Vegetables,Canned Food,1,0.76,0.76,Ramadan 2026
I2026000885,O202600516,2026-02-23,C0117,67,"Five Cows Thick Cream, 4x125ml",cream,Dairy,3,1.75,5.25,Ramadan 2026
I2026000886,O202600517,2026-02-23,C0094,102,"Sunwhite Calrose Rice, 4kg",rice,Rice,1,4.99,4.99,Ramadan 2026
I2026000887,O202600518,2026-02-23,C0015,103,"Abu Kass Basmati Rice, 4kg",rice,Rice,1,5.49,5.49,Ramadan 2026
I2026000888,O202600519,2026-02-23,C0107,340,"Cool Gear Cactus Water Bottle with Freeze Stick, 650ml",back to school,Water,1,3.75,3.75,Ramadan 2026
I2026000889,O202600520,2026-02-23,C0132,317,"Spuds Sour Cream & Onion Craft Cooked Chips, 65g",Chips,Chips,1,0.75,0.75,Ramadan 2026
I2026000890,O202600520,2026-02-23,C0132,213,"Crush Orange Soft Drink Pet Bottle, 1L",Soft Drinks,Juices,2,0.33,0.66,Ramadan 2026
I2026000891,O202600521,2026-02-23,C0054,279,"Ozmo Hoppo Biscuit Filled with Chocolate Cream, 40g",Chocolate,Chocolate,2,0.6,1.2,Ramadan 2026
I2026000892,O202600521,2026-02-23,C0054,176,"NewLand Crushed Italian Tomatoes, 400g",Canned Vegetables,Canned Food,1,1.17,1.17,Ramadan 2026
I2026000893,O202600521,2026-02-23,C0054,267,"Kinder Bueno Milk Chocolate Bar in Wafer with Hazelnut Cream, 43g",Chocolate,Dairy,1,0.75,0.75,Ramadan 2026
I2026000894,O202600522,2026-02-23,C0064,200,"Sama Mineral Water, 12x600ml",water,Water,1,1.43,1.43,Ramadan 2026
I2026000895,O202600523,2026-02-23,C0095,171,"Rio Mare Tuna In Olive Oil, 2x160g",Canned Seafood,Oil,1,5.5,5.5,Ramadan 2026
I2026000896,O202600523,2026-02-23,C0095,233,"Baladna Coffee with Milk Low Fat Cow Milk, 250ml",Specialty Drinks,Dairy,1,0.8,0.8,Ramadan 2026
I2026000897,O202600524,2026-02-23,C0004,348,"Ramadan Mosque Decoration, 50 cm",ramadan,Dates/Ramadan,1,0.75,0.75,Ramadan 2026
I2026000898,O202600524,2026-02-23,C0004,268,"Kinder Chocolate Milk Chocolate Bars With Milky Filling (4 Bars), 50g",Chocolate,Dairy,2,0.6,1.2,Ramadan 2026
I2026000899,O202600525,2026-02-23,C0045,177,NewLand American Black Beans 432 g,Canned Vegetables,Canned Food,1,1.45,1.45,Ramadan 2026
I2026000900,O202600526,2026-02-23,C0117,111,"Filippo Berio Basil Flavoured Olive Oil, 250ml",oil,Oil,1,12.6,12.6,Ramadan 2026
I2026000901,O202600526,2026-02-23,C0117,278,"Ozmo Fun Shape Milk Chocolate Lollipop, 23g",Chocolate,Dairy,1,0.6,0.6,Ramadan 2026
I2026000902,O202600527,2026-02-23,C0001,62,"Lurpak Unsalted Butter, 100g",butter,Dairy,1,1.13,1.13,Ramadan 2026
I2026000903,O202600527,2026-02-23,C0001,100,Tiger Rice 3.5 kg,rice,Rice,1,3.65,3.65,Ramadan 2026
I2026000904,O202600528,2026-02-24,C0102,74,Koita Organic Chocolate Milk Uht 200 ml,Long Life Milk,Dairy,1,1.65,1.65,Ramadan 2026
I2026000905,O202600528,2026-02-24,C0102,370,Soccer 50 FT Smart Outdoor String Lights Waterproof,World Cup,Water,1,1.9,1.9,Ramadan 2026
I2026000906,O202600529,2026-02-24,C0130,109,"Mazola Sunflower Oil, 1.5L",oil,Oil,1,3.39,3.39,Ramadan 2026
I2026000907,O202600530,2026-02-24,C0036,152,"Benina Garlic Chili Sauce, 280g",Cooking & Baking,Spices & Seasonings,1,1.49,1.49,Ramadan 2026
I2026000908,O202600530,2026-02-24,C0036,201,"Kinza Soda Water Can, 250ml",water,Water,2,0.36,0.72,Ramadan 2026
I2026000909,O202600531,2026-02-24,C0135,101,Mandi Basmati Rice 4 kg,rice,Rice,1,4.97,4.97,Ramadan 2026
I2026000910,O202600531,2026-02-24,C0135,112,"Kasih Vegetable Oil Cooking Spray, 141g",oil,Oil,1,2.25,2.25,Ramadan 2026
I2026000911,O202600531,2026-02-24,C0135,297,"Mr.Chips Paprika Potato Chips, 68g",Chips,Spices & Seasonings,1,0.6,0.6,Ramadan 2026
I2026000912,O202600531,2026-02-24,C0135,370,Soccer 50 FT Smart Outdoor String Lights Waterproof,World Cup,Water,1,1.9,1.9,Ramadan 2026
I2026000913,O202600531,2026-02-24,C0135,64,"Almarai Unsalted Natural Butter, 200g",butter,Dairy,2,2.05,4.1,Ramadan 2026
I2026000914,O202600532,2026-02-24,C0102,55,"Hammoudeh Fresh Yoghurt, 700g",youghurt,Dairy,1,1,1,Ramadan 2026
I2026000915,O202600533,2026-02-24,C0054,87,"Pascual Vive Soy High Calcium Oat Drink, 1L",Milk Alternatives,Dairy,1,3.5,3.5,Ramadan 2026
I2026000916,O202600533,2026-02-24,C0054,200,"Sama Mineral Water, 12x600ml",water,Water,3,1.43,4.29,Ramadan 2026
I2026000917,O202600534,2026-02-24,C0093,340,"Cool Gear Cactus Water Bottle with Freeze Stick, 650ml",back to school,Water,1,3.75,3.75,Ramadan 2026
I2026000918,O202600535,2026-02-24,C0099,145,"Aroma Garden Biryani Spices, 100g",Cooking & Baking,Spices & Seasonings,1,2.09,2.09,Ramadan 2026
I2026000919,O202600536,2026-02-24,C0067,145,"Aroma Garden Biryani Spices, 100g",Cooking & Baking,Spices & Seasonings,2,2.09,4.18,Ramadan 2026
I2026000920,O202600536,2026-02-24,C0067,103,"Abu Kass Basmati Rice, 4kg",rice,Rice,1,5.49,5.49,Ramadan 2026
I2026000921,O202600536,2026-02-24,C0067,200,"Sama Mineral Water, 12x600ml",water,Water,1,1.43,1.43,Ramadan 2026
I2026000922,O202600537,2026-02-24,C0015,168,"Al Sayad Tuna In Vegetable Oil, 160g",Canned Seafood,Oil,1,0.79,0.79,Ramadan 2026
I2026000923,O202600537,2026-02-24,C0015,100,Tiger Rice 3.5 kg,rice,Rice,1,3.65,3.65,Ramadan 2026
I2026000924,O202600537,2026-02-24,C0015,297,"Mr.Chips Paprika Potato Chips, 68g",Chips,Spices & Seasonings,1,0.6,0.6,Ramadan 2026
I2026000925,O202600538,2026-02-24,C0061,341,"Cool Gear Water Bottle - Pink, 650ml",back to school,Water,2,3.75,7.5,Ramadan 2026
I2026000926,O202600539,2026-02-24,C0139,316,"Hala Cheezers Twist Chips, 30g",Chips,Chips,1,0.1,0.1,Ramadan 2026
I2026000927,O202600539,2026-02-24,C0139,103,"Abu Kass Basmati Rice, 4kg",rice,Rice,1,5.49,5.49,Ramadan 2026
I2026000928,O202600540,2026-02-24,C0010,172,"Rio Mare Light Tuna in Olive Oil, 160g",Canned Seafood,Oil,1,3.45,3.45,Ramadan 2026
I2026000929,O202600541,2026-02-24,C0063,66,"Almarai Cooking Cream, 500ml",cream,Eggs,2,2.65,5.3,Ramadan 2026
I2026000930,O202600541,2026-02-24,C0063,51,"Hammoudeh Lactose Free Full Fat UHT Milk, 1L",milk,Dairy,1,1.5,1.5,Ramadan 2026
I2026000931,O202600542,2026-02-24,C0108,191,"Exeter Canned Corned Beef, 340g",Canned Meat,Canned Food,2,2.35,4.7,Ramadan 2026
I2026000932,O202600543,2026-02-25,C0002,154,"Benina Chili Oil, 150ml",Cooking & Baking,Oil,1,1.49,1.49,Ramadan 2026
I2026000933,O202600543,2026-02-25,C0002,324,"Eti Adicto Gold Mini Chocolate Brown Cake, 180g",Cakes and Rolls,Bakery,1,1.7,1.7,Ramadan 2026
I2026000934,O202600544,2026-02-25,C0101,370,Soccer 50 FT Smart Outdoor String Lights Waterproof,World Cup,Water,1,1.9,1.9,Ramadan 2026
I2026000935,O202600544,2026-02-25,C0101,321,"Molto XL Croissant Chocolate With Hazelnut, 42.5g",Cakes and Rolls,Bakery,1,0.25,0.25,Ramadan 2026
I2026000936,O202600545,2026-02-25,C0048,199,"Nestle Mineral Water, 6x1.5L",water,Water,4,2.2,8.8,Ramadan 2026
I2026000937,O202600546,2026-02-25,C0016,108,"Afia Pure Corn Oil, 1.5L",oil,Oil,1,3.99,3.99,Ramadan 2026
I2026000938,O202600546,2026-02-25,C0016,79,"The Bridge Bio Organic Pure Coconut Drink, 1L",Milk Alternatives,Dairy,1,4.2,4.2,Ramadan 2026
I2026000939,O202600546,2026-02-25,C0016,101,Mandi Basmati Rice 4 kg,rice,Rice,1,4.97,4.97,Ramadan 2026
I2026000940,O202600546,2026-02-25,C0016,143,"Aroma Garden Seven Spices, 100g",Cooking & Baking,Spices & Seasonings,1,2.09,2.09,Ramadan 2026
I2026000941,O202600547,2026-02-25,C0121,108,"Afia Pure Corn Oil, 1.5L",oil,Oil,1,3.99,3.99,Ramadan 2026
I2026000942,O202600547,2026-02-25,C0121,101,Mandi Basmati Rice 4 kg,rice,Rice,1,4.97,4.97,Ramadan 2026
I2026000943,O202600547,2026-02-25,C0121,165,NewLand Mayonnaise Garlic Flavor 300ml,Cooking & Baking,Spices & Seasonings,1,1.61,1.61,Ramadan 2026
I2026000944,O202600548,2026-02-25,C0091,165,NewLand Mayonnaise Garlic Flavor 300ml,Cooking & Baking,Spices & Seasonings,1,1.61,1.61,Ramadan 2026
I2026000945,O202600549,2026-02-25,C0140,201,"Kinza Soda Water Can, 250ml",water,Water,3,0.36,1.08,Ramadan 2026
I2026000946,O202600550,2026-02-25,C0123,297,"Mr.Chips Paprika Potato Chips, 68g",Chips,Spices & Seasonings,1,0.6,0.6,Ramadan 2026
I2026000947,O202600551,2026-02-25,C0034,110,"Golden Corn Oil, 2.9L",oil,Oil,2,5.69,11.38,Ramadan 2026
I2026000948,O202600551,2026-02-25,C0034,269,"Galaxy Smooth Milk Chocolate Bar,Â 30g",Chocolate,Chocolate,1,0.77,0.77,Ramadan 2026
I2026000949,O202600552,2026-02-25,C0078,112,"Kasih Vegetable Oil Cooking Spray, 141g",oil,Oil,1,2.25,2.25,Ramadan 2026
I2026000950,O202600552,2026-02-25,C0078,202,Crystal Ice Cubes 2 kg,water,Water,2,0.99,1.98,Ramadan 2026
I2026000951,O202600553,2026-02-25,C0049,110,"Golden Corn Oil, 2.9L",oil,Oil,1,5.69,5.69,Ramadan 2026
I2026000952,O202600554,2026-02-25,C0074,341,"Cool Gear Water Bottle - Pink, 650ml",back to school,Water,3,3.75,11.25,Ramadan 2026
I2026000953,O202600555,2026-02-25,C0005,341,"Cool Gear Water Bottle - Pink, 650ml",back to school,Water,2,3.75,7.5,Ramadan 2026
I2026000954,O202600556,2026-02-25,C0150,202,Crystal Ice Cubes 2 kg,water,Water,4,0.99,3.96,Ramadan 2026
I2026000955,O202600557,2026-02-25,C0136,72,"Koita UHT Lactose Free Whole Fat Milk, 1L",Long Life Milk,Dairy,1,3.09,3.09,Ramadan 2026
I2026000956,O202600558,2026-02-26,C0098,93,"Alyoum Fresh Jameed Liquid, 1kg",Yoghurts,Dairy,2,1.75,3.5,Ramadan 2026
I2026000957,O202600559,2026-02-26,C0083,44,"Almarai Labneh, 500g",labneh,Dairy,2,2.21,4.42,Ramadan 2026
I2026000958,O202600560,2026-02-26,C0005,233,"Baladna Coffee with Milk Low Fat Cow Milk, 250ml",Specialty Drinks,Dairy,1,0.8,0.8,Ramadan 2026
I2026000959,O202600560,2026-02-26,C0005,102,"Sunwhite Calrose Rice, 4kg",rice,Rice,1,4.99,4.99,Ramadan 2026
I2026000960,O202600561,2026-02-26,C0123,185,NewLand Pineapple Slices In Light Syrup 565 g,Canned Fruit,Canned Food,2,1.89,3.78,Ramadan 2026
I2026000961,O202600562,2026-02-26,C0069,136,"Ard Jdadna Powder Garlic, 200g",Cooking & Baking,Spices & Seasonings,1,2.2,2.2,Ramadan 2026
I2026000962,O202600562,2026-02-26,C0069,88,"Almarai Greek Style Mango Yoghurt, 150g",Yoghurts,Eggs,1,0.9,0.9,Ramadan 2026
I2026000963,O202600562,2026-02-26,C0069,102,"Sunwhite Calrose Rice, 4kg",rice,Rice,1,4.99,4.99,Ramadan 2026
I2026000964,O202600562,2026-02-26,C0069,171,"Rio Mare Tuna In Olive Oil, 2x160g",Canned Seafood,Oil,1,5.5,5.5,Ramadan 2026
I2026000965,O202600563,2026-02-26,C0126,77,"Nadec Milk Chocolate Milk, 6x125ml",Long Life Milk,Chocolate,1,1.35,1.35,Ramadan 2026
I2026000966,O202600563,2026-02-26,C0126,264,"Al Rabie Orange Juice, 1L",Juices,Juices,1,1.55,1.55,Ramadan 2026
I2026000967,O202600564,2026-02-26,C0072,63,"Lurpak Unsalted Butter, 6x50g",butter,Dairy,1,4.23,4.23,Ramadan 2026
I2026000968,O202600564,2026-02-26,C0072,340,"Cool Gear Cactus Water Bottle with Freeze Stick, 650ml",back to school,Water,2,3.75,7.5,Ramadan 2026
I2026000969,O202600565,2026-02-26,C0103,100,Tiger Rice 3.5 kg,rice,Rice,1,3.65,3.65,Ramadan 2026
I2026000970,O202600566,2026-02-26,C0019,354,"Islamic Ramadan Mihrab Decor Piece â€“ 21 cm, Mosque Design with Stone-Like Texture",ramadan,Dates/Ramadan,1,2.2,2.2,Ramadan 2026
I2026000971,O202600566,2026-02-26,C0019,49,Al Youm 3% Milk Full Fat 1 L,milk,Dairy,1,1.5,1.5,Ramadan 2026
I2026000972,O202600566,2026-02-26,C0019,341,"Cool Gear Water Bottle - Pink, 650ml",back to school,Water,1,3.75,3.75,Ramadan 2026
I2026000973,O202600567,2026-02-26,C0050,62,"Lurpak Unsalted Butter, 100g",butter,Dairy,1,1.13,1.13,Ramadan 2026
I2026000974,O202600567,2026-02-26,C0050,215,"Jordina Joy Orange, 1L",Soft Drinks,Juices,1,0.6,0.6,Ramadan 2026
I2026000975,O202600568,2026-02-27,C0050,289,"Choco Lake Diamond Twist Kunafa with Peanut Butter Filling, 450g",Chocolate,Dairy,2,4.99,9.98,Ramadan 2026
I2026000976,O202600569,2026-02-27,C0048,51,"Hammoudeh Lactose Free Full Fat UHT Milk, 1L",milk,Dairy,1,1.5,1.5,Ramadan 2026
I2026000977,O202600570,2026-02-27,C0133,323,"Eti PopkekÂ Cocoa Cake, 35g",Cakes and Rolls,Bakery,1,0.3,0.3,Ramadan 2026
I2026000978,O202600570,2026-02-27,C0133,258,"Almarai Mixed Berry Juice, 1.4L",Juices,Juices,1,2,2,Ramadan 2026
I2026000979,O202600571,2026-02-27,C0058,213,"Crush Orange Soft Drink Pet Bottle, 1L",Soft Drinks,Juices,3,0.33,0.99,Ramadan 2026
I2026000980,O202600572,2026-02-27,C0035,112,"Kasih Vegetable Oil Cooking Spray, 141g",oil,Oil,1,2.25,2.25,Ramadan 2026
I2026000981,O202600572,2026-02-27,C0035,360,Gold Ramadan Star-Moon Party-Decorations Garland - 12pcs,Eid al-Fitr,Dates/Ramadan,1,3.3,3.3,Ramadan 2026
I2026000982,O202600572,2026-02-27,C0035,103,"Abu Kass Basmati Rice, 4kg",rice,Rice,2,5.49,10.98,Ramadan 2026
I2026000983,O202600572,2026-02-27,C0035,165,NewLand Mayonnaise Garlic Flavor 300ml,Cooking & Baking,Spices & Seasonings,1,1.61,1.61,Ramadan 2026
I2026000984,O202600573,2026-02-27,C0113,312,"Pringles Sour Cream & Onion Chips Can, 165g",Chips,Dairy,1,1.7,1.7,Ramadan 2026
I2026000985,O202600573,2026-02-27,C0113,100,Tiger Rice 3.5 kg,rice,Rice,1,3.65,3.65,Ramadan 2026
I2026000986,O202600574,2026-02-27,C0069,152,"Benina Garlic Chili Sauce, 280g",Cooking & Baking,Spices & Seasonings,2,1.49,2.98,Ramadan 2026
I2026000987,O202600574,2026-02-27,C0069,370,Soccer 50 FT Smart Outdoor String Lights Waterproof,World Cup,Water,1,1.9,1.9,Ramadan 2026
I2026000988,O202600575,2026-02-27,C0066,359,Wood Ramadan Decorations for Home Islamic Eid Mubarak Kareem Table,Eid al-Fitr,Dates/Ramadan,1,1,1,Ramadan 2026
I2026000989,O202600575,2026-02-27,C0066,102,"Sunwhite Calrose Rice, 4kg",rice,Rice,1,4.99,4.99,Ramadan 2026
I2026000990,O202600576,2026-02-27,C0112,351,Set of 2 Ramadan Serving Trays,ramadan,Dates/Ramadan,1,8.5,8.5,Ramadan 2026
I2026000991,O202600576,2026-02-27,C0112,341,"Cool Gear Water Bottle - Pink, 650ml",back to school,Water,3,3.75,11.25,Ramadan 2026
I2026000992,O202600577,2026-02-27,C0087,103,"Abu Kass Basmati Rice, 4kg",rice,Rice,1,5.49,5.49,Ramadan 2026
I2026000993,O202600577,2026-02-27,C0087,260,"Almarai Mixed Fruit Juice, 200ml",Juices,Juices,1,0.3,0.3,Ramadan 2026
I2026000994,O202600578,2026-02-27,C0121,103,"Abu Kass Basmati Rice, 4kg",rice,Rice,1,5.49,5.49,Ramadan 2026
I2026000995,O202600579,2026-02-27,C0115,110,"Golden Corn Oil, 2.9L",oil,Oil,1,5.69,5.69,Ramadan 2026
I2026000996,O202600579,2026-02-27,C0115,300,"Mr.Chips Chilli Potato Chips, 68g",Chips,Chips,1,0.6,0.6,Ramadan 2026
I2026000997,O202600579,2026-02-27,C0115,101,Mandi Basmati Rice 4 kg,rice,Rice,1,4.97,4.97,Ramadan 2026
